"","first_id","last_id","gender","rank","institution_id","city_id","region","sector","year"
"9880",3064,26333,"M","assistant professor",9,8,"Campania","Med",2000
"9881",4147,26339,"M","assistant professor",9,8,"Campania","Med",2000
"9882",878,26355,"M","assistant professor",9,8,"Campania","Med",2000
"9883",7323,26355,"M","assistant professor",9,8,"Campania","Med",2000
"9884",2719,26368,"M","professor",9,8,"Campania","Med",2000
"9885",8635,26664,"M","assistant professor",9,8,"Campania","Med",2000
"9886",6516,26668,"M","professor",9,8,"Campania","Med",2000
"9887",5089,26709,"M","assistant professor",9,8,"Campania","Med",2000
"9888",5089,26719,"M","assistant professor",9,8,"Campania","Med",2000
"9889",6929,26723,"M","assistant professor",9,8,"Campania","Med",2000
"9890",7323,26738,"M","assistant professor",9,8,"Campania","Med",2000
"9891",5113,26740,"M","professor",9,8,"Campania","Med",2000
"9892",5907,26740,"M","assistant professor",9,8,"Campania","Med",2000
"9893",6692,26912,"M","assistant professor",9,8,"Campania","Med",2000
"9894",2891,26913,"M","assistant professor",9,8,"Campania","Med",2000
"9895",3139,26913,"M","associate professor",9,8,"Campania","Med",2000
"9896",7570,26921,"M","assistant professor",9,8,"Campania","Med",2000
"9897",7840,27001,"M","assistant professor",9,8,"Campania","Med",2000
"9898",5737,27042,"F","assistant professor",9,8,"Campania","Med",2000
"9899",3064,27373,"M","assistant professor",9,8,"Campania","Med",2000
"9900",862,27446,"M","assistant professor",9,8,"Campania","Med",2000
"9901",4081,27470,"M","professor",9,8,"Campania","Med",2000
"9902",4147,27470,"M","assistant professor",9,8,"Campania","Med",2000
"9903",1358,27546,"M","assistant professor",9,8,"Campania","Med",2000
"9904",3735,27588,"M","associate professor",9,8,"Campania","Med",2000
"9905",380,27602,"F","associate professor",9,8,"Campania","Med",2000
"9906",1047,27643,"F","assistant professor",9,8,"Campania","Med",2000
"9907",7905,27958,"M","associate professor",9,8,"Campania","Med",2000
"9908",8635,28014,"M","professor",9,8,"Campania","Med",2000
"9909",6516,28184,"M","assistant professor",9,8,"Campania","Med",2000
"9910",879,28189,"M","associate professor",9,8,"Campania","Med",2000
"9911",3583,29458,"M","assistant professor",9,8,"Campania","Med",2000
"9912",7969,29458,"M","professor",9,8,"Campania","Med",2000
"9913",5791,29482,"F","associate professor",9,8,"Campania","Med",2000
"9914",3641,29548,"M","professor",9,8,"Campania","Med",2000
"9915",1185,29689,"M","associate professor",9,8,"Campania","Med",2000
"9916",560,29795,"M","associate professor",9,8,"Campania","Med",2000
"9917",1007,29795,"M","assistant professor",9,8,"Campania","Med",2000
"9918",1358,29920,"M","associate professor",9,8,"Campania","Med",2000
"9919",5310,29922,"M","assistant professor",9,8,"Campania","Med",2000
"9920",7520,30061,"M","professor",9,8,"Campania","Med",2000
"9921",311,30130,"M","assistant professor",9,8,"Campania","Med",2000
"9922",426,30325,"M","assistant professor",9,8,"Campania","Med",2000
"9923",1988,30325,"M","assistant professor",9,8,"Campania","Med",2000
"9924",5857,30365,"F","assistant professor",9,8,"Campania","Med",2000
"9925",8734,30365,"M","associate professor",9,8,"Campania","Med",2000
"9926",3981,30504,"M","assistant professor",9,8,"Campania","Med",2000
"9927",5446,30516,"F","professor",9,8,"Campania","Med",2000
"9928",7448,30734,"M","professor",9,8,"Campania","Med",2000
"9929",5089,30745,"M","associate professor",9,8,"Campania","Med",2000
"9930",7027,30834,"F","professor",9,8,"Campania","Med",2000
"9931",3222,30836,"M","professor",9,8,"Campania","Med",2000
"9932",6285,31036,"M","professor",9,8,"Campania","Med",2000
"9933",5907,31074,"M","associate professor",9,8,"Campania","Med",2000
"9934",8323,31179,"F","assistant professor",9,8,"Campania","Med",2000
"9935",878,31335,"M","assistant professor",9,8,"Campania","Med",2000
"9936",5907,31356,"M","associate professor",9,8,"Campania","Med",2000
"9937",7323,31561,"M","assistant professor",9,8,"Campania","Med",2000
"9938",2545,31787,"M","assistant professor",9,8,"Campania","Med",2000
"9939",1358,31818,"M","associate professor",9,8,"Campania","Med",2000
"9940",878,31829,"M","assistant professor",9,8,"Campania","Med",2000
"9941",5690,31843,"F","associate professor",9,8,"Campania","Med",2000
"9942",250,31881,"M","professor",9,8,"Campania","Med",2000
"9943",6070,32089,"M","professor",9,8,"Campania","Med",2000
"9944",7114,32124,"M","assistant professor",9,8,"Campania","Med",2000
"9945",7197,32124,"M","professor",9,8,"Campania","Med",2000
"9946",7520,32217,"M","assistant professor",9,8,"Campania","Med",2000
"9947",434,4619,"M","associate professor",9,8,"Campania","Agr",2000
"9948",2372,8256,"M","assistant professor",9,8,"Campania","Agr",2000
"9949",811,11552,"F","assistant professor",9,8,"Campania","Agr",2000
"9950",4039,697,"F","associate professor",9,8,"Campania","Eng-Civ",2000
"9951",5643,697,"F","professor",9,8,"Campania","Eng-Civ",2000
"9952",1278,1949,"M","professor",9,8,"Campania","Eng-Civ",2000
"9953",6840,2447,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9954",6929,2455,"M","professor",9,8,"Campania","Eng-Civ",2000
"9955",3255,3901,"M","professor",9,8,"Campania","Eng-Civ",2000
"9956",5904,3901,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9957",878,3977,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9958",5907,4623,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9959",7520,6079,"M","professor",9,8,"Campania","Eng-Civ",2000
"9960",2455,6086,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9961",6285,8187,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9962",1358,8256,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9963",7782,8603,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9964",6516,8767,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9965",7448,9146,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9966",1495,9626,"F","assistant professor",9,8,"Campania","Eng-Civ",2000
"9967",3766,10684,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9968",6285,10890,"M","professor",9,8,"Campania","Eng-Civ",2000
"9969",6929,12238,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9970",3938,12382,"M","professor",9,8,"Campania","Eng-Civ",2000
"9971",310,13520,"M","professor",9,8,"Campania","Eng-Civ",2000
"9972",4090,13838,"F","assistant professor",9,8,"Campania","Eng-Civ",2000
"9973",622,14276,"F","associate professor",9,8,"Campania","Eng-Civ",2000
"9974",6840,14454,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9975",1791,14564,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9976",8489,14744,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9977",7520,14970,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9978",5113,15264,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9979",8635,15875,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9980",1942,15949,"F","associate professor",9,8,"Campania","Eng-Civ",2000
"9981",6929,18005,"M","professor",9,8,"Campania","Eng-Civ",2000
"9982",145,18169,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9983",250,18182,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9984",1362,18369,"M","professor",9,8,"Campania","Eng-Civ",2000
"9985",2316,18369,"F","assistant professor",9,8,"Campania","Eng-Civ",2000
"9986",5288,18692,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9987",4147,19420,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9988",5983,19868,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9989",8635,20060,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9990",3027,20959,"F","assistant professor",9,8,"Campania","Eng-Civ",2000
"9991",5089,21565,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"9992",7618,22913,"F","professor",9,8,"Campania","Eng-Civ",2000
"9993",1231,23209,"F","professor",9,8,"Campania","Eng-Civ",2000
"9994",5601,23307,"F","assistant professor",9,8,"Campania","Eng-Civ",2000
"9995",5054,23395,"M","professor",9,8,"Campania","Eng-Civ",2000
"9996",5907,23806,"M","associate professor",9,8,"Campania","Eng-Civ",2000
"9997",7782,24083,"M","professor",9,8,"Campania","Eng-Civ",2000
"9998",6966,25071,"F","associate professor",9,8,"Campania","Eng-Civ",2000
"9999",6064,25336,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"10000",7969,25582,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"10001",1658,25741,"M","professor",9,8,"Campania","Eng-Civ",2000
"10002",71,26019,"F","assistant professor",9,8,"Campania","Eng-Civ",2000
"10003",5448,26255,"F","assistant professor",9,8,"Campania","Eng-Civ",2000
"10004",434,30745,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"10005",2080,31468,"M","assistant professor",9,8,"Campania","Eng-Civ",2000
"10006",6709,32316,"F","assistant professor",9,8,"Campania","Eng-Civ",2000
"10007",8483,1128,"M","professor",9,8,"Campania","Eng-Ind",2000
"10008",7568,1463,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10009",5054,3360,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10010",71,4167,"F","assistant professor",9,8,"Campania","Eng-Ind",2000
"10011",878,4628,"M","professor",9,8,"Campania","Eng-Ind",2000
"10012",3064,5733,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10013",5310,10381,"M","associate professor",9,8,"Campania","Eng-Ind",2000
"10014",3938,10136,"M","professor",9,8,"Campania","Eng-Ind",2000
"10015",3938,9809,"M","associate professor",9,8,"Campania","Eng-Ind",2000
"10016",2683,9850,"M","associate professor",9,8,"Campania","Eng-Ind",2000
"10017",2929,10230,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10018",1189,10845,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10019",250,12759,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10020",1481,14744,"M","professor",9,8,"Campania","Eng-Ind",2000
"10021",6692,14970,"M","professor",9,8,"Campania","Eng-Ind",2000
"10022",5113,15932,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10023",7520,16423,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10024",7095,16991,"M","professor",9,8,"Campania","Eng-Ind",2000
"10025",5113,17776,"M","professor",9,8,"Campania","Eng-Ind",2000
"10026",6714,18141,"M","professor",9,8,"Campania","Eng-Ind",2000
"10027",7282,18644,"M","professor",9,8,"Campania","Eng-Ind",2000
"10028",7323,18832,"M","professor",9,8,"Campania","Eng-Ind",2000
"10029",5653,19044,"F","assistant professor",9,8,"Campania","Eng-Ind",2000
"10030",6516,19291,"M","professor",9,8,"Campania","Eng-Ind",2000
"10031",5907,19962,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10032",1226,20626,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10033",1658,21081,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10034",3064,22049,"M","professor",9,8,"Campania","Eng-Ind",2000
"10035",7568,23534,"M","professor",9,8,"Campania","Eng-Ind",2000
"10036",7782,24175,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10037",3673,25443,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10038",3064,27169,"M","professor",9,8,"Campania","Eng-Ind",2000
"10039",323,29689,"M","professor",9,8,"Campania","Eng-Ind",2000
"10040",7969,31401,"M","professor",9,8,"Campania","Eng-Ind",2000
"10041",6070,31693,"M","assistant professor",9,8,"Campania","Eng-Ind",2000
"10042",878,31739,"M","associate professor",9,8,"Campania","Eng-Ind",2000
"10043",5113,32296,"M","associate professor",9,8,"Campania","Eng-Ind",2000
"10044",6439,2124,"F","assistant professor",9,8,"Campania","Hum",2000
"10045",5181,4243,"F","associate professor",9,8,"Campania","Hum",2000
"10046",4693,7206,"F","associate professor",9,8,"Campania","Hum",2000
"10047",5690,7233,"F","associate professor",9,8,"Campania","Hum",2000
"10048",7665,7567,"F","professor",9,8,"Campania","Hum",2000
"10049",231,7825,"F","assistant professor",9,8,"Campania","Hum",2000
"10050",5414,9083,"F","associate professor",9,8,"Campania","Hum",2000
"10051",2316,13192,"F","associate professor",9,8,"Campania","Hum",2000
"10052",8191,14353,"F","professor",9,8,"Campania","Hum",2000
"10053",2897,14385,"M","associate professor",9,8,"Campania","Hum",2000
"10054",7448,16586,"M","associate professor",9,8,"Campania","Hum",2000
"10055",1747,16801,"F","assistant professor",9,8,"Campania","Hum",2000
"10056",7782,17577,"M","associate professor",9,8,"Campania","Hum",2000
"10057",278,20576,"F","assistant professor",9,8,"Campania","Hum",2000
"10058",231,23060,"F","associate professor",9,8,"Campania","Hum",2000
"10059",5310,25335,"M","assistant professor",9,8,"Campania","Hum",2000
"10060",1358,25365,"M","assistant professor",9,8,"Campania","Hum",2000
"10061",231,25886,"F","assistant professor",9,8,"Campania","Hum",2000
"10062",5288,26063,"M","professor",9,8,"Campania","Hum",2000
"10063",3281,26519,"F","assistant professor",9,8,"Campania","Hum",2000
"10064",434,32325,"M","assistant professor",9,8,"Campania","Hum",2000
"10065",1962,1557,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10066",3938,1956,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10067",3673,6592,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10068",7969,7151,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10069",6840,8555,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10070",837,8881,"F","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10071",878,10375,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10072",3526,12364,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10073",2988,13483,"F","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10074",1538,13913,"M","associate professor",9,8,"Campania","Hist-Ped-Psi",2000
"10075",1082,14690,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10076",1441,15261,"F","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10077",7855,15506,"F","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10078",340,16187,"F","associate professor",9,8,"Campania","Hist-Ped-Psi",2000
"10079",6658,19105,"F","associate professor",9,8,"Campania","Hist-Ped-Psi",2000
"10080",6691,19861,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10081",3738,21281,"F","professor",9,8,"Campania","Hist-Ped-Psi",2000
"10082",1333,23996,"F","associate professor",9,8,"Campania","Hist-Ped-Psi",2000
"10083",8635,26869,"M","professor",9,8,"Campania","Hist-Ped-Psi",2000
"10084",5414,26984,"F","professor",9,8,"Campania","Hist-Ped-Psi",2000
"10085",1278,27313,"M","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10086",6781,31230,"F","associate professor",9,8,"Campania","Hist-Ped-Psi",2000
"10087",1674,31838,"F","assistant professor",9,8,"Campania","Hist-Ped-Psi",2000
"10088",2783,643,"M","associate professor",9,8,"Campania","Law",2000
"10089",2144,697,"M","associate professor",9,8,"Campania","Law",2000
"10090",3889,1700,"M","associate professor",9,8,"Campania","Law",2000
"10091",7323,1700,"M","associate professor",9,8,"Campania","Law",2000
"10092",8635,1737,"M","associate professor",9,8,"Campania","Law",2000
"10093",2487,1797,"M","associate professor",9,8,"Campania","Law",2000
"10094",8323,2642,"F","assistant professor",9,8,"Campania","Law",2000
"10095",1885,3136,"F","assistant professor",9,8,"Campania","Law",2000
"10096",3584,5069,"M","associate professor",9,8,"Campania","Law",2000
"10097",3064,5250,"M","associate professor",9,8,"Campania","Law",2000
"10098",1104,6859,"M","professor",9,8,"Campania","Law",2000
"10099",4930,7151,"M","professor",9,8,"Campania","Law",2000
"10100",5444,7562,"F","associate professor",9,8,"Campania","Law",2000
"10101",4147,7729,"M","associate professor",9,8,"Campania","Law",2000
"10102",3206,8431,"M","associate professor",9,8,"Campania","Law",2000
"10103",2854,10983,"M","professor",9,8,"Campania","Law",2000
"10104",3094,10983,"M","assistant professor",9,8,"Campania","Law",2000
"10105",8635,9626,"M","assistant professor",9,8,"Campania","Law",2000
"10106",3334,9666,"M","professor",9,8,"Campania","Law",2000
"10107",1358,10362,"M","assistant professor",9,8,"Campania","Law",2000
"10108",5834,10079,"F","professor",9,8,"Campania","Law",2000
"10109",5028,10663,"F","associate professor",9,8,"Campania","Law",2000
"10110",1885,11017,"F","associate professor",9,8,"Campania","Law",2000
"10111",3329,12916,"M","professor",9,8,"Campania","Law",2000
"10112",2487,13971,"M","assistant professor",9,8,"Campania","Law",2000
"10113",5089,15593,"M","professor",9,8,"Campania","Law",2000
"10114",5246,15789,"M","professor",9,8,"Campania","Law",2000
"10115",1324,15869,"M","assistant professor",9,8,"Campania","Law",2000
"10116",1358,16448,"M","associate professor",9,8,"Campania","Law",2000
"10117",3255,16957,"M","professor",9,8,"Campania","Law",2000
"10118",3938,17014,"M","associate professor",9,8,"Campania","Law",2000
"10119",5113,17347,"M","associate professor",9,8,"Campania","Law",2000
"10120",7084,17391,"M","associate professor",9,8,"Campania","Law",2000
"10121",8402,17870,"M","assistant professor",9,8,"Campania","Law",2000
"10122",8208,18131,"M","assistant professor",9,8,"Campania","Law",2000
"10123",705,18369,"F","assistant professor",9,8,"Campania","Law",2000
"10124",5727,19576,"M","associate professor",9,8,"Campania","Law",2000
"10125",6070,20065,"M","professor",9,8,"Campania","Law",2000
"10126",5028,20276,"F","assistant professor",9,8,"Campania","Law",2000
"10127",6743,21333,"M","assistant professor",9,8,"Campania","Law",2000
"10128",4053,21581,"F","assistant professor",9,8,"Campania","Law",2000
"10129",434,21831,"M","professor",9,8,"Campania","Law",2000
"10130",434,22604,"M","assistant professor",9,8,"Campania","Law",2000
"10131",8635,22922,"M","assistant professor",9,8,"Campania","Law",2000
"10132",7323,23397,"M","assistant professor",9,8,"Campania","Law",2000
"10133",3542,23423,"M","associate professor",9,8,"Campania","Law",2000
"10134",4973,23806,"M","assistant professor",9,8,"Campania","Law",2000
"10135",434,23807,"M","associate professor",9,8,"Campania","Law",2000
"10136",8472,24128,"M","assistant professor",9,8,"Campania","Law",2000
"10137",861,24522,"M","professor",9,8,"Campania","Law",2000
"10138",537,24569,"F","associate professor",9,8,"Campania","Law",2000
"10139",6516,25105,"M","professor",9,8,"Campania","Law",2000
"10140",37,26255,"F","assistant professor",9,8,"Campania","Law",2000
"10141",71,26512,"F","assistant professor",9,8,"Campania","Law",2000
"10142",4893,26808,"F","assistant professor",9,8,"Campania","Law",2000
"10143",560,27060,"M","assistant professor",9,8,"Campania","Law",2000
"10144",3635,28545,"M","assistant professor",9,8,"Campania","Law",2000
"10145",5983,28587,"M","associate professor",9,8,"Campania","Law",2000
"10146",5310,29728,"M","assistant professor",9,8,"Campania","Law",2000
"10147",1358,31178,"M","associate professor",9,8,"Campania","Law",2000
"10148",145,31626,"M","assistant professor",9,8,"Campania","Law",2000
"10149",3064,5545,"M","assistant professor",9,8,"Campania","Econ",2000
"10150",7323,6818,"M","professor",9,8,"Campania","Econ",2000
"10151",2683,7550,"M","assistant professor",9,8,"Campania","Econ",2000
"10152",231,9575,"F","assistant professor",9,8,"Campania","Econ",2000
"10153",1988,9918,"M","assistant professor",9,8,"Campania","Econ",2000
"10154",5907,11442,"M","assistant professor",9,8,"Campania","Econ",2000
"10155",11,12588,"M","assistant professor",9,8,"Campania","Econ",2000
"10156",3064,15944,"M","assistant professor",9,8,"Campania","Econ",2000
"10157",7674,17240,"F","assistant professor",9,8,"Campania","Econ",2000
"10158",7448,17696,"M","associate professor",9,8,"Campania","Econ",2000
"10159",8635,17836,"M","professor",9,8,"Campania","Econ",2000
"10160",5288,18813,"M","associate professor",9,8,"Campania","Econ",2000
"10161",5727,19097,"M","associate professor",9,8,"Campania","Econ",2000
"10162",1722,19308,"F","associate professor",9,8,"Campania","Econ",2000
"10163",5907,20932,"M","professor",9,8,"Campania","Econ",2000
"10164",2618,22252,"M","associate professor",9,8,"Campania","Econ",2000
"10165",6285,23923,"M","professor",9,8,"Campania","Econ",2000
"10166",3938,26664,"M","assistant professor",9,8,"Campania","Econ",2000
"10167",2144,26859,"M","associate professor",9,8,"Campania","Econ",2000
"10168",6966,27010,"F","associate professor",9,8,"Campania","Econ",2000
"10169",6192,27462,"M","assistant professor",9,8,"Campania","Econ",2000
"10170",5108,28362,"M","assistant professor",9,8,"Campania","Econ",2000
"10171",6840,29449,"M","assistant professor",9,8,"Campania","Econ",2000
"10172",212,31206,"M","professor",9,8,"Campania","Econ",2000
"10173",7665,31256,"F","associate professor",9,8,"Campania","Econ",2000
"10174",3938,82,"M","associate professor",10,3,"Lazio","Math",2000
"10175",2918,594,"M","associate professor",10,3,"Lazio","Math",2000
"10176",6321,634,"F","associate professor",10,3,"Lazio","Math",2000
"10177",1884,700,"M","professor",10,3,"Lazio","Math",2000
"10178",1917,804,"M","professor",10,3,"Lazio","Math",2000
"10179",2545,1056,"M","professor",10,3,"Lazio","Math",2000
"10180",4317,1086,"F","assistant professor",10,3,"Lazio","Math",2000
"10181",18,1116,"F","associate professor",10,3,"Lazio","Math",2000
"10182",6163,1602,"M","assistant professor",10,3,"Lazio","Math",2000
"10183",3673,1655,"M","assistant professor",10,3,"Lazio","Math",2000
"10184",1691,1675,"M","professor",10,3,"Lazio","Math",2000
"10185",4973,1979,"M","associate professor",10,3,"Lazio","Math",2000
"10186",5907,2118,"M","associate professor",10,3,"Lazio","Math",2000
"10187",8508,2186,"F","associate professor",10,3,"Lazio","Math",2000
"10188",1278,2232,"M","associate professor",10,3,"Lazio","Math",2000
"10189",7138,2235,"M","professor",10,3,"Lazio","Math",2000
"10190",1358,2464,"M","associate professor",10,3,"Lazio","Math",2000
"10191",622,2602,"F","associate professor",10,3,"Lazio","Math",2000
"10192",1962,2652,"M","assistant professor",10,3,"Lazio","Math",2000
"10193",7197,2718,"M","professor",10,3,"Lazio","Math",2000
"10194",2316,2749,"F","associate professor",10,3,"Lazio","Math",2000
"10195",1691,2811,"M","professor",10,3,"Lazio","Math",2000
"10196",167,2850,"M","assistant professor",10,3,"Lazio","Math",2000
"10197",1917,2859,"M","assistant professor",10,3,"Lazio","Math",2000
"10198",4930,2900,"M","associate professor",10,3,"Lazio","Math",2000
"10199",7782,2901,"M","professor",10,3,"Lazio","Math",2000
"10200",8453,3040,"M","professor",10,3,"Lazio","Math",2000
"10201",250,3110,"M","professor",10,3,"Lazio","Math",2000
"10202",4390,3248,"F","associate professor",10,3,"Lazio","Math",2000
"10203",6966,3289,"F","assistant professor",10,3,"Lazio","Math",2000
"10204",5089,3422,"M","professor",10,3,"Lazio","Math",2000
"10205",1358,3531,"M","professor",10,3,"Lazio","Math",2000
"10206",2389,3588,"F","assistant professor",10,3,"Lazio","Math",2000
"10207",3452,3721,"M","professor",10,3,"Lazio","Math",2000
"10208",5246,3833,"M","associate professor",10,3,"Lazio","Math",2000
"10209",6874,4052,"M","associate professor",10,3,"Lazio","Math",2000
"10210",3663,4442,"M","assistant professor",10,3,"Lazio","Math",2000
"10211",6840,4749,"M","assistant professor",10,3,"Lazio","Math",2000
"10212",2455,4913,"M","associate professor",10,3,"Lazio","Math",2000
"10213",8375,4981,"F","assistant professor",10,3,"Lazio","Math",2000
"10214",7969,5237,"M","assistant professor",10,3,"Lazio","Math",2000
"10215",1324,5244,"M","associate professor",10,3,"Lazio","Math",2000
"10216",3902,5274,"M","assistant professor",10,3,"Lazio","Math",2000
"10217",4773,5427,"M","assistant professor",10,3,"Lazio","Math",2000
"10218",5085,5465,"F","assistant professor",10,3,"Lazio","Math",2000
"10219",2193,5600,"F","associate professor",10,3,"Lazio","Math",2000
"10220",8208,5655,"M","associate professor",10,3,"Lazio","Math",2000
"10221",4419,5737,"M","professor",10,3,"Lazio","Math",2000
"10222",811,5899,"F","assistant professor",10,3,"Lazio","Math",2000
"10223",7835,5921,"F","assistant professor",10,3,"Lazio","Math",2000
"10224",2545,6163,"M","associate professor",10,3,"Lazio","Math",2000
"10225",1507,6304,"F","associate professor",10,3,"Lazio","Math",2000
"10226",1358,6461,"M","assistant professor",10,3,"Lazio","Math",2000
"10227",7187,6640,"M","professor",10,3,"Lazio","Math",2000
"10228",7197,6734,"M","assistant professor",10,3,"Lazio","Math",2000
"10229",2498,7631,"M","assistant professor",10,3,"Lazio","Math",2000
"10230",5164,8490,"F","associate professor",10,3,"Lazio","Math",2000
"10231",2970,9103,"M","assistant professor",10,3,"Lazio","Math",2000
"10232",7144,9275,"M","professor",10,3,"Lazio","Math",2000
"10233",250,9279,"M","assistant professor",10,3,"Lazio","Math",2000
"10234",1234,11262,"F","associate professor",10,3,"Lazio","Math",2000
"10235",434,9136,"M","associate professor",10,3,"Lazio","Math",2000
"10236",3673,9136,"M","professor",10,3,"Lazio","Math",2000
"10237",7969,9458,"M","assistant professor",10,3,"Lazio","Math",2000
"10238",8558,9475,"F","associate professor",10,3,"Lazio","Math",2000
"10239",3940,9519,"M","professor",10,3,"Lazio","Math",2000
"10240",8682,9578,"F","assistant professor",10,3,"Lazio","Math",2000
"10241",1791,9592,"M","professor",10,3,"Lazio","Math",2000
"10242",6070,9650,"M","assistant professor",10,3,"Lazio","Math",2000
"10243",7782,9727,"M","associate professor",10,3,"Lazio","Math",2000
"10244",193,10082,"M","professor",10,3,"Lazio","Math",2000
"10245",5689,10353,"F","associate professor",10,3,"Lazio","Math",2000
"10246",2487,10397,"M","assistant professor",10,3,"Lazio","Math",2000
"10247",5054,10522,"M","professor",10,3,"Lazio","Math",2000
"10248",145,9838,"M","professor",10,3,"Lazio","Math",2000
"10249",3483,9920,"M","professor",10,3,"Lazio","Math",2000
"10250",6840,9986,"M","professor",10,3,"Lazio","Math",2000
"10251",1234,9954,"F","associate professor",10,3,"Lazio","Math",2000
"10252",3232,10600,"F","professor",10,3,"Lazio","Math",2000
"10253",3565,10973,"M","professor",10,3,"Lazio","Math",2000
"10254",6285,11502,"M","professor",10,3,"Lazio","Math",2000
"10255",3148,11668,"M","associate professor",10,3,"Lazio","Math",2000
"10256",2446,11691,"F","professor",10,3,"Lazio","Math",2000
"10257",6163,11787,"M","professor",10,3,"Lazio","Math",2000
"10258",6163,12044,"M","associate professor",10,3,"Lazio","Math",2000
"10259",3153,12238,"M","associate professor",10,3,"Lazio","Math",2000
"10260",3673,12256,"M","professor",10,3,"Lazio","Math",2000
"10261",250,12391,"M","professor",10,3,"Lazio","Math",2000
"10262",5505,12480,"F","associate professor",10,3,"Lazio","Math",2000
"10263",8208,12492,"M","assistant professor",10,3,"Lazio","Math",2000
"10264",622,12900,"F","associate professor",10,3,"Lazio","Math",2000
"10265",6882,12915,"M","associate professor",10,3,"Lazio","Math",2000
"10266",3766,13420,"M","professor",10,3,"Lazio","Math",2000
"10267",5028,13520,"F","associate professor",10,3,"Lazio","Math",2000
"10268",71,13705,"F","associate professor",10,3,"Lazio","Math",2000
"10269",1265,13965,"F","associate professor",10,3,"Lazio","Math",2000
"10270",2108,14067,"F","associate professor",10,3,"Lazio","Math",2000
"10271",1885,14126,"F","professor",10,3,"Lazio","Math",2000
"10272",4930,14143,"M","assistant professor",10,3,"Lazio","Math",2000
"10273",7520,14278,"M","associate professor",10,3,"Lazio","Math",2000
"10274",560,14378,"M","professor",10,3,"Lazio","Math",2000
"10275",2698,14533,"M","assistant professor",10,3,"Lazio","Math",2000
"10276",4693,14796,"F","professor",10,3,"Lazio","Math",2000
"10277",5113,15064,"M","professor",10,3,"Lazio","Math",2000
"10278",6070,15099,"M","associate professor",10,3,"Lazio","Math",2000
"10279",3064,15158,"M","associate professor",10,3,"Lazio","Math",2000
"10280",8208,15265,"M","assistant professor",10,3,"Lazio","Math",2000
