"","first_id","last_id","institution_id","city_id","region","sector"
"304",2882,15331,1,1,"Kansas","Med"
"305",6387,15342,1,1,"Kansas","Hum"
"306",6740,15342,1,1,"Kansas","Bio"
"307",1480,15372,1,1,"Kansas","Eng-Ind"
"308",1597,15372,1,1,"Kansas","Agr"
"309",10516,15400,1,1,"Kansas","Chem"
"310",7719,15437,1,1,"Kansas","Bio"
"311",7185,15555,1,1,"Kansas","Hist-Ped-Psi"
"312",3957,15739,1,1,"Kansas","Soc"
"313",5175,15739,1,1,"Kansas","Chem"
"314",6373,15754,1,1,"Kansas","Soc"
"315",2665,16002,1,1,"Kansas","Bio"
"316",7570,16009,1,1,"Kansas","Soc"
"317",11326,16084,1,1,"Kansas","Agr"
"318",10750,16112,1,1,"Kansas","Agr"
"319",5552,16115,1,1,"Kansas","Chem"
"320",7428,16217,1,1,"Kansas","Agr"
"321",3466,16262,1,1,"Kansas","Math"
"322",9663,16345,1,1,"Kansas","Eng-Ind"
"323",11118,16424,1,1,"Kansas","Med"
"324",10744,16432,1,1,"Kansas","Med"
"325",5469,16493,1,1,"Kansas","Bio"
"326",12778,16493,1,1,"Kansas","Med"
"327",7347,16574,1,1,"Kansas","Chem"
"328",7274,16580,1,1,"Kansas","Bio"
"329",6040,16585,1,1,"Kansas","Soc"
"330",3001,16610,1,1,"Kansas","Econ"
"331",8770,16687,1,1,"Kansas","Phys"
"332",1393,16740,1,1,"Kansas","Soc"
"333",3596,16784,1,1,"Kansas","Geo"
"334",2792,16793,1,1,"Kansas","Soc"
"335",8646,16818,1,1,"Kansas","Hist-Ped-Psi"
"336",7347,16842,1,1,"Kansas","Math"
"337",7274,16933,1,1,"Kansas","Soc"
"338",5642,17078,1,1,"Kansas","Bio"
"339",7152,17129,1,1,"Kansas","Math"
"340",5506,17256,1,1,"Kansas","Econ"
"341",1378,17283,1,1,"Kansas","Eng-Ind"
"342",7540,17481,1,1,"Kansas","Hum"
"343",2262,17538,1,1,"Kansas","Econ"
"344",12039,17547,1,1,"Kansas","Math"
"345",11772,17589,1,1,"Kansas","Phys"
"346",7420,17590,1,1,"Kansas","Bio"
"347",5578,17715,1,1,"Kansas","Agr"
"348",1415,17769,1,1,"Kansas","Geo"
"349",2344,17879,1,1,"Kansas","Bio"
"350",7540,17879,1,1,"Kansas","Bio"
"351",3423,17894,1,1,"Kansas","Bio"
"352",5162,17948,1,1,"Kansas","Soc"
"353",463,18029,1,1,"Kansas","Hum"
"354",6761,18058,1,1,"Kansas","Soc"
"355",9384,18058,1,1,"Kansas","Agr"
"356",4904,18110,1,1,"Kansas","Agr"
"357",1609,18175,1,1,"Kansas","Agr"
"358",1446,18180,1,1,"Kansas","Chem"
"359",5989,18258,1,1,"Kansas","Eng-Ind"
"360",5411,18262,1,1,"Kansas","Bio"
"361",10734,18319,1,1,"Kansas","Bio"
"362",7479,18361,1,1,"Kansas","Econ"
"363",10420,18371,1,1,"Kansas","Phys"
